seed,hit,time_to_intercept,initial_sep,closing_vel_avg,min_sep,final_zem,target_speed
959692,1,5.80,92.28,19.74,0.73,5.75,11.45
87649,1,4.65,88.86,20.50,0.80,3.21,5.22
342590,1,4.90,88.57,22.83,0.58,1.17,10.23
118005,1,5.70,90.15,17.51,0.79,0.36,9.03
338943,1,6.90,123.12,19.56,1.48,1.44,5.43
961897,1,5.40,68.81,17.28,1.43,0.24,7.68
366263,1,6.45,75.89,15.52,1.12,0.95,5.07
908580,1,5.10,75.36,20.42,0.70,1.89,10.38
495065,1,6.95,171.95,27.79,1.04,3.20,8.61
699707,1,8.05,159.40,21.15,0.99,3.18,7.51
457417,1,6.30,145.30,25.18,1.32,0.01,7.64
265869,1,8.05,90.49,17.42,1.34,0.29,10.68
764229,1,3.50,106.90,29.29,0.66,0.57,9.21
969176,1,5.30,96.98,18.38,0.61,0.90,8.85
263524,1,7.20,137.20,19.76,1.44,3.88,7.47
778750,1,8.00,165.24,24.47,1.18,0.72,5.93
261140,1,10.45,155.12,22.08,1.25,0.18,8.85
716890,1,4.35,94.98,21.10,1.38,0.39,10.63
789006,1,3.35,118.05,33.35,1.24,0.28,9.46
449361,1,3.30,82.84,24.00,1.08,2.12,5.07
736919,1,8.60,102.46,14.86,1.27,0.85,9.28
272241,1,3.30,77.38,25.93,1.15,0.18,7.29
79253,1,4.20,53.00,16.55,0.94,0.10,9.68
96390,1,7.00,64.54,18.84,0.91,0.36,11.33
447023,1,12.60,182.92,24.77,0.55,1.14,11.06
902602,1,5.40,73.05,19.19,0.61,0.58,11.27
127576,1,6.00,167.34,28.00,1.40,1.04,6.28
455776,1,7.95,116.37,20.39,0.85,0.21,6.57
704032,1,4.70,86.64,24.39,0.32,66.43,6.60
202363,1,8.70,186.70,28.71,0.80,0.80,11.78
721616,1,7.95,78.20,18.51,1.43,0.02,6.54
305956,1,9.15,170.22,25.95,1.24,9.33,7.77
808660,1,3.80,71.62,25.52,0.92,0.41,5.76
579219,1,7.85,130.90,24.41,1.23,0.40,6.75
546907,1,5.00,75.54,16.79,1.21,1.84,11.58
176772,1,2.75,54.95,25.39,0.83,0.91,9.19
463205,1,7.50,117.87,20.93,1.37,0.74,11.62
856614,1,3.95,91.30,27.02,1.32,0.97,7.42
19523,1,2.65,62.73,37.55,1.32,0.44,6.86
758519,1,4.20,135.43,31.02,0.57,0.17,6.93
492762,1,4.05,96.41,26.88,1.50,7.89,11.94
719462,1,7.85,171.18,22.95,0.42,0.36,11.51
663298,1,9.65,78.99,15.60,0.88,0.29,8.82
432093,1,2.90,73.89,25.88,1.10,0.36,5.29
308667,1,4.35,87.45,20.14,0.42,0.11,10.83
627308,1,7.00,90.73,19.13,1.11,8.08,10.46
140224,1,7.30,78.68,16.14,1.13,1.15,8.20
584097,1,10.45,192.70,22.07,1.07,0.62,5.97
94694,1,15.15,187.06,24.11,1.13,0.53,6.98
649846,1,9.05,137.39,20.36,1.13,0.16,6.27
628745,1,11.60,100.07,15.71,1.42,0.37,6.38
84444,1,4.80,101.91,20.90,1.43,0.56,10.47
757487,1,9.85,149.95,23.17,1.46,3.72,5.09
415807,1,4.05,55.40,18.53,0.34,1.23,5.83
786886,1,6.00,158.04,27.39,1.12,4.55,8.37
41614,1,4.70,127.21,29.03,0.69,0.10,11.35
179456,1,6.45,89.72,16.60,1.26,0.61,9.81
