seed,hit,time_to_intercept,initial_sep,closing_vel_avg,min_sep,final_zem,target_speed
557032,1,5.20,92.92,21.07,1.00,0.75,7.11
505015,1,4.70,95.81,25.46,1.40,0.96,9.22
783898,1,5.25,85.90,19.63,0.63,0.80,5.44
996106,1,6.65,130.66,22.50,1.30,1.34,8.36
664313,1,4.55,83.15,21.77,1.50,1.96,6.07
409186,1,5.80,128.28,25.07,1.32,0.29,9.84
406386,1,5.00,66.14,18.93,1.38,7.14,9.72
417958,1,8.75,196.78,24.84,1.42,3.32,8.71
814020,1,6.15,126.63,23.05,0.44,2.66,6.52
321215,1,6.45,114.67,21.05,1.33,2.05,11.82
166972,1,4.50,79.57,21.22,0.98,13.02,11.34
334291,1,4.25,65.21,19.08,0.69,0.75,8.55
22712,1,8.65,180.30,23.70,1.29,8.34,5.92
106142,1,8.40,148.25,20.52,0.57,6.83,5.37
90047,1,5.35,115.89,25.05,1.03,32.06,9.22
771552,1,6.30,99.24,21.47,1.27,1.08,9.90
722359,1,8.95,188.68,23.88,1.37,0.03,9.19
696770,1,6.50,141.93,25.29,0.72,0.85,7.50
461877,1,7.50,172.38,26.82,1.04,2.15,9.94
717058,1,4.60,62.55,19.21,1.40,16.71,5.11
161271,1,9.75,81.78,17.21,0.94,0.91,11.58
900621,1,8.50,71.43,18.10,1.21,0.19,10.90
501044,1,11.45,184.54,22.94,1.47,0.08,11.21
938051,1,9.05,181.33,23.25,0.76,2.61,5.84
152312,1,5.75,106.02,22.71,0.41,1.39,5.84
497330,1,6.80,132.61,23.22,1.21,6.18,7.06
696320,1,7.10,163.60,24.98,0.72,1.08,9.61
495625,1,6.65,145.75,24.69,1.33,5.77,10.80
446156,1,7.40,165.45,27.22,0.89,4.02,11.61
166214,1,7.60,151.61,22.81,0.71,0.67,5.37
381021,1,6.15,116.05,22.36,1.47,0.74,6.32
238766,1,4.95,99.89,22.93,1.13,0.78,7.75
301512,1,7.40,143.05,22.06,0.89,1.85,11.08
683700,1,5.85,80.99,20.17,0.98,1.15,11.71
630282,1,6.00,108.57,21.21,0.94,24.66,9.72
607196,1,5.15,111.67,24.60,1.29,1.08,10.22
361812,1,4.00,63.13,20.93,1.23,3.55,5.46
959692,1,5.40,92.28,20.31,1.14,1.04,11.45
87649,1,5.40,88.86,20.69,0.98,1.75,5.22
342590,1,4.95,88.57,22.85,1.35,4.31,10.23
118005,1,4.55,90.15,22.10,0.55,0.08,9.03
338943,1,7.80,123.12,19.23,0.99,1.42,5.43
961897,1,5.10,68.81,17.30,1.20,11.95,7.68
366263,1,4.45,75.89,22.74,1.09,0.61,5.07
908580,1,4.80,75.36,20.95,0.98,6.78,10.38
495065,1,7.45,171.95,26.34,0.48,2.54,8.61
699707,1,7.95,159.40,23.80,1.48,0.80,7.51
457417,1,7.60,145.30,21.11,1.33,1.85,7.64
265869,1,4.70,90.49,23.30,1.21,0.67,10.68
764229,1,5.05,106.90,23.82,1.01,0.12,9.21
969176,1,5.20,96.98,21.05,1.46,1.68,8.85
263524,1,6.90,137.20,22.25,1.10,0.36,7.47
778750,1,8.15,165.24,25.10,0.46,0.97,5.93
261140,1,7.40,155.12,23.53,0.55,1.03,8.85
716890,1,5.30,94.98,22.06,1.31,17.25,10.63
789006,1,5.50,118.05,25.17,1.48,3.59,9.46
449361,1,4.90,82.84,21.20,1.03,2.69,5.07
736919,1,7.00,102.46,18.78,0.22,1.97,9.28
272241,1,4.75,77.38,20.71,1.46,17.43,7.29
79253,1,3.30,53.00,20.47,1.18,0.61,9.68
96390,1,3.75,64.54,20.24,0.95,2.09,11.33
447023,1,8.05,182.92,25.62,0.74,0.99,11.06
902602,1,8.45,73.05,18.52,1.07,4.65,11.27
127576,1,7.60,167.34,24.54,1.42,0.63,6.28
455776,1,7.60,116.37,17.82,1.39,0.25,6.57
704032,1,5.90,86.64,18.27,1.47,13.57,6.60
202363,1,8.35,186.70,25.91,1.36,0.01,11.78
721616,1,4.85,78.20,19.63,1.00,1.02,6.54
305956,1,7.85,170.22,23.92,1.21,1.80,7.77
808660,1,4.90,71.62,19.84,0.94,2.99,5.76
579219,1,6.60,130.90,23.76,1.22,0.46,6.75
546907,1,4.80,75.54,19.54,1.12,5.91,11.58
176772,1,3.25,54.95,20.35,1.04,0.43,9.19
463205,1,5.70,117.87,23.82,1.06,2.05,11.62
856614,1,4.65,91.30,23.95,0.92,0.42,7.42
19523,1,4.00,62.73,20.23,0.90,21.58,6.86
758519,1,6.65,135.43,23.38,1.25,6.03,6.93
492762,1,4.45,96.41,25.26,1.33,1.72,11.94
719462,1,7.85,171.18,24.53,0.94,1.12,11.51
663298,1,5.80,78.99,18.21,1.49,0.88,8.82
432093,1,4.70,73.89,21.47,0.55,10.25,5.29
308667,1,4.80,87.45,22.55,1.21,0.55,10.83
627308,1,4.95,90.73,20.80,1.29,0.85,10.46
140224,1,4.15,78.68,22.55,1.41,1.38,8.20
584097,1,8.95,192.70,24.56,1.01,0.25,5.97
94694,1,8.25,187.06,24.84,1.46,4.87,6.98
649846,1,6.60,137.39,23.52,0.64,0.20,6.27
628745,1,6.90,100.07,18.06,0.92,0.13,6.38
84444,1,9.40,101.91,18.71,0.27,2.33,10.47
757487,1,7.25,149.95,22.84,0.91,0.84,5.09
415807,1,3.40,55.40,20.20,0.50,0.19,5.83
786886,1,7.10,158.04,25.65,0.28,0.48,8.37
41614,1,6.00,127.21,24.71,1.08,0.05,11.35
179456,1,4.90,89.72,21.77,1.35,0.80,9.81
493990,1,4.10,73.12,23.27,0.74,1.93,6.61
188225,1,6.05,113.12,22.66,0.96,0.76,7.82
329861,1,7.75,167.19,24.48,0.98,2.38,8.64
660599,1,5.35,106.09,23.92,1.19,1.24,11.65
144524,1,3.45,58.81,19.86,0.71,0.84,7.79
677702,1,5.60,79.31,18.23,1.01,5.54,6.01
103402,1,6.10,127.15,24.42,1.31,0.67,8.27
175185,1,5.55,114.74,24.20,0.64,0.56,8.71
587644,1,3.75,62.20,21.49,0.83,0.21,5.30
793483,1,6.30,131.72,24.17,1.19,21.34,10.21
170592,1,6.40,117.68,22.47,0.52,0.49,5.47
299992,1,8.20,189.94,25.67,1.06,1.14,7.68
925120,1,9.35,195.50,23.71,1.28,0.06,6.09
989683,1,3.40,56.07,21.71,1.12,0.72,11.30
581061,1,6.45,97.58,18.38,0.60,0.52,5.49
447038,1,6.50,112.54,20.82,1.29,2.37,8.99
346869,1,8.00,166.29,23.85,1.30,16.90,6.78
612451,1,5.20,110.27,23.21,1.24,0.04,9.05
590915,1,3.75,70.87,22.61,1.09,0.25,9.96
294753,1,5.45,75.54,19.67,1.24,0.60,7.81
22803,1,5.70,115.76,23.91,1.00,1.11,7.91
151498,1,5.05,92.08,21.34,1.44,3.24,5.25
958559,1,10.80,164.72,23.65,0.96,0.89,10.03
418154,1,5.05,104.00,24.69,0.95,0.76,8.58
482303,1,6.85,81.12,16.67,0.89,0.69,10.56
467107,1,5.85,100.05,20.43,1.22,10.48,9.91
782735,1,4.60,79.89,20.78,1.20,2.84,7.27
64956,1,8.55,188.97,24.08,1.19,26.19,7.89
82729,1,6.55,123.34,23.82,1.42,8.80,6.68
275847,1,9.35,197.19,24.10,0.35,0.91,5.95
486658,1,4.55,86.60,22.99,0.92,0.96,10.93
671124,1,5.30,85.51,20.62,1.49,0.52,11.90
490706,1,8.70,194.08,24.23,0.60,0.46,8.26
441168,1,4.95,91.57,21.79,0.49,0.18,5.51
937826,1,6.75,138.83,23.22,1.33,0.19,5.29
161018,1,5.20,100.56,22.63,1.19,1.40,5.05
571728,1,6.85,145.58,24.86,0.50,1.16,10.58
542244,1,4.75,88.59,22.05,0.42,5.31,5.77
473489,1,5.50,109.32,24.32,1.10,5.06,9.29
807597,1,8.50,192.62,24.72,1.35,0.14,7.17
266975,1,7.40,151.12,22.63,1.31,0.58,6.14
953772,1,4.55,72.97,19.38,0.85,2.52,6.49
331568,1,3.80,58.23,19.20,1.28,2.69,11.02
545004,1,7.65,177.12,26.14,1.42,1.75,8.18
520672,1,8.90,188.65,23.76,0.80,5.76,6.26
849777,1,6.80,151.13,25.13,1.14,1.28,10.31
438911,1,4.45,74.44,21.70,1.10,0.61,9.69
284558,1,5.80,134.50,25.85,0.51,0.57,11.46
21612,1,4.05,58.96,18.89,1.43,1.07,10.98
363678,1,8.00,172.27,23.94,1.03,1.22,7.22
826291,1,4.75,83.83,22.55,1.04,1.42,7.60
9916,1,3.85,55.72,17.99,0.65,0.52,9.90
896160,1,5.95,116.86,23.01,0.95,2.46,8.62
542827,1,7.85,159.60,23.75,0.54,2.52,7.68
140249,1,6.65,131.55,21.96,1.18,0.14,5.06
302179,1,6.70,57.60,16.51,0.97,1.67,8.72
554036,1,8.60,161.53,22.47,1.21,14.45,7.65
315692,1,5.20,98.07,24.05,0.81,5.40,11.49
108575,1,7.85,150.35,22.53,1.41,1.11,8.33
665988,1,3.80,69.34,24.19,0.63,1.32,11.66
672240,1,7.90,127.15,19.78,1.39,1.56,6.48
118874,1,4.75,94.05,22.21,0.68,1.97,9.78
281233,1,5.60,106.78,21.74,1.02,0.89,11.35
243873,1,7.10,137.07,21.61,0.92,0.14,5.29
659422,1,7.10,136.48,21.91,1.05,0.46,10.43
730295,1,5.55,106.74,22.10,0.75,0.95,5.32
726994,1,8.10,146.85,21.09,0.65,1.10,10.06
938761,1,7.40,113.11,17.03,0.93,8.84,11.22
768647,1,7.20,147.94,24.50,0.78,2.17,7.39
320679,1,3.95,66.47,21.46,0.94,20.72,6.64
107740,1,6.90,151.51,25.73,1.22,0.84,8.91
614642,1,6.55,91.75,18.75,1.40,1.09,7.98
916011,1,6.65,127.56,22.25,0.86,0.90,5.90
975155,1,6.85,148.90,24.85,0.98,2.15,6.43
230213,1,7.40,153.05,23.50,1.25,5.44,11.33
236455,1,12.50,170.73,20.59,0.88,1.21,10.95
37412,1,6.50,56.48,15.78,1.48,8.32,10.18
141262,1,4.60,59.01,19.01,1.12,9.33,11.44
554852,1,8.00,196.46,26.96,1.39,2.32,9.78
546803,1,5.20,106.76,23.55,1.37,0.66,11.23
370922,1,7.10,153.41,24.22,1.22,0.43,8.77
309955,1,4.60,87.19,22.90,1.41,1.28,7.25
829789,1,5.95,139.16,26.01,1.29,14.38,10.85
460033,1,7.10,102.78,20.81,1.14,2.48,11.55
808251,1,3.85,71.28,23.94,1.48,0.73,9.68
963211,1,6.60,135.16,23.06,1.40,2.04,5.07
317138,1,5.25,90.80,20.97,0.40,1.87,9.64
202738,1,5.95,117.20,22.22,1.48,3.69,5.12
952899,1,9.35,79.79,18.09,0.93,1.66,11.55
634831,1,13.00,169.98,21.10,1.42,0.70,11.45
290917,1,5.45,111.29,25.17,0.50,1.54,8.60
621859,1,4.05,57.42,20.55,1.19,0.78,7.32
515057,1,7.90,174.78,25.34,0.55,0.16,6.94
905532,1,6.90,139.60,23.97,0.86,0.94,5.49
255965,1,6.55,140.63,25.20,0.62,0.33,7.31
991382,1,5.50,102.02,22.01,1.37,11.33,7.13
936043,1,6.40,135.48,25.09,0.62,0.21,11.40
180701,1,5.20,77.18,17.58,0.76,6.54,9.23
164607,1,7.70,165.28,23.22,1.34,26.09,9.61
533156,1,6.65,141.93,24.86,0.95,3.24,7.68
44910,1,6.90,149.11,25.03,1.30,0.85,6.74
298797,1,7.05,134.54,22.27,0.99,6.15,8.53
435097,1,8.80,184.78,22.46,0.81,0.53,6.37
969373,1,5.90,116.29,24.31,0.86,0.27,10.34
992375,1,6.50,105.92,20.37,1.47,1.14,10.11
151539,1,5.45,109.32,24.07,1.26,9.20,11.50
891677,1,6.00,117.35,22.14,1.23,0.54,5.68
90928,1,6.60,141.41,24.90,1.12,0.98,9.62
748608,1,6.15,114.42,21.29,1.16,3.52,10.96
845642,1,4.75,97.28,23.17,1.20,0.67,11.76
890792,1,7.30,166.29,24.34,1.26,1.24,7.90
223417,1,8.05,143.03,21.16,0.86,6.75,6.95
893446,1,3.70,64.44,21.24,1.11,0.15,6.70
115980,1,6.70,151.62,25.79,1.45,0.21,9.66
518858,1,5.65,90.86,19.74,1.01,5.46,11.54
469545,1,8.45,149.28,22.00,1.16,0.10,8.23
315929,1,4.75,60.60,17.91,1.04,9.08,9.22
22114,1,9.30,150.41,19.25,0.84,0.50,9.14
772012,1,5.80,113.65,23.38,1.11,0.82,6.66
335583,1,5.10,89.77,19.91,0.96,0.28,5.05
661661,1,4.00,65.67,20.42,0.71,2.91,7.22
410219,1,6.10,120.77,23.28,0.95,0.85,5.01
373657,1,5.90,115.48,22.98,0.85,1.75,5.93
886295,1,5.05,84.42,19.53,0.92,0.33,7.07
94466,1,8.15,148.92,22.16,1.25,1.26,11.50
736617,1,6.05,128.44,25.32,1.12,0.32,8.80
746789,1,4.25,81.11,23.86,0.71,1.86,10.38
379991,1,8.55,175.14,23.23,1.05,1.86,10.97
262460,1,9.45,123.18,20.75,0.99,0.82,11.98
5307,1,5.75,101.71,20.73,1.25,22.00,11.30
936813,1,9.10,191.15,23.50,0.82,0.77,9.67
947731,1,6.70,136.16,24.01,1.29,0.28,8.82
240970,1,4.40,82.23,23.07,1.21,7.92,8.08
31911,1,3.55,58.35,20.52,0.91,1.31,10.09
122757,1,6.05,131.43,24.76,1.43,2.53,10.37
67642,1,5.25,108.30,23.73,1.02,0.71,7.94
831112,1,6.00,81.34,19.09,1.27,0.61,5.45
891911,1,3.60,61.09,22.57,0.94,0.63,8.42
153284,1,5.60,112.06,22.87,0.41,0.14,6.15
746739,1,5.65,126.18,25.53,0.91,1.07,10.58
179268,1,5.50,112.67,22.84,1.30,3.09,7.26
367208,1,5.75,96.72,19.52,1.21,0.90,11.17
599382,1,4.80,93.90,25.03,0.56,1.63,10.26
719926,1,4.65,89.59,22.80,1.10,7.23,10.03
874562,1,5.55,106.25,21.33,1.38,2.02,6.06
44784,1,4.45,81.14,21.41,1.04,11.93,5.46
196434,1,4.35,75.43,22.30,0.60,0.54,8.01
280508,1,5.70,106.58,25.25,1.03,0.06,8.55
310323,1,7.75,183.40,26.52,1.17,3.27,11.70
998027,1,4.30,70.44,20.45,1.15,1.11,5.89
777404,1,6.80,155.10,25.76,0.66,3.12,9.02
320417,1,3.90,59.91,20.21,1.19,11.13,8.31
971826,1,4.85,79.45,18.89,1.21,3.27,5.27
499306,1,5.60,91.84,19.35,0.92,2.98,5.98
500741,1,6.25,119.68,22.01,1.24,2.76,8.20
433698,1,6.95,136.23,22.55,0.88,0.89,8.73
143897,1,4.80,95.61,23.56,1.41,0.20,8.65
934372,1,4.80,89.89,22.49,1.46,0.10,5.28
13936,1,5.50,116.23,24.92,1.26,0.17,11.95
174278,1,6.25,126.61,24.58,0.96,0.94,6.03
229656,1,4.20,88.94,25.16,0.64,1.21,11.07
279297,1,4.95,99.02,22.25,1.44,1.12,7.89
131822,1,3.25,51.00,22.37,0.85,1.17,10.04
17961,1,6.25,121.95,23.15,1.27,0.79,6.71
677658,1,6.80,137.46,23.02,0.83,0.30,5.98
969309,1,4.80,67.88,19.63,1.32,0.41,8.14
121832,1,5.55,90.07,20.62,1.27,0.54,6.11
296535,1,3.75,64.92,21.46,1.34,5.08,5.87
506329,1,8.70,171.98,22.43,1.07,2.93,7.15
927502,1,5.05,96.05,24.24,1.26,3.15,11.29
694262,1,8.85,163.75,23.04,1.01,0.23,11.89
766188,1,5.65,110.82,22.23,0.65,2.57,10.77
581116,1,5.85,116.05,23.67,1.49,1.26,8.76
417035,1,7.55,155.20,23.43,1.24,1.88,11.95
199775,1,3.35,52.65,20.74,1.25,42.04,6.57
864314,1,4.70,91.39,23.54,1.46,1.66,8.45
804124,1,4.55,86.67,23.09,0.95,1.11,7.04
25101,1,5.25,101.79,22.30,1.22,0.64,6.53
715407,1,5.30,116.86,26.55,0.59,3.15,11.31
84388,1,8.70,177.87,23.09,0.97,3.62,5.96
738984,1,7.50,81.40,20.10,1.31,7.31,8.84
825953,1,5.35,88.20,20.77,0.78,0.20,10.18
131057,1,5.65,103.15,22.20,0.92,3.37,5.88
433835,1,6.20,139.66,24.59,1.02,0.74,9.13
123753,1,4.85,91.99,22.09,1.33,0.09,5.39
567282,1,5.90,85.25,19.12,1.36,1.85,9.50
927562,1,3.95,73.50,21.62,1.46,2.73,8.39
80869,1,7.90,156.93,23.02,0.69,1.00,5.03
397578,1,5.90,99.71,19.76,0.97,0.84,11.63
973120,1,5.10,108.12,25.88,0.97,3.41,10.12
300948,1,6.60,122.32,21.32,0.87,9.88,8.33
132216,1,4.80,81.15,20.22,1.28,0.13,6.01
